"","STRUCTURE_NUMBER_008","YEAR_BUILT_027","COUNTY_CODE_003","DECK_COND_058","SUPERSTRUCTURE_COND_059","SUBSTRUCTURE_COND_060"
"6360","B66009200000000",1981,131,"5","5","7"
"6361","B66009300000000",1981,131,"7","8","7"
"6362","B66009400000000",1986,131,"N","N","N"
"6363","B66009500000000",1986,131,"N","N","N"
"6364","B66009600000000",1986,131,"5","5","7"
"6365","B66009700000000",1986,131,"6","6","7"
"6366","B66009800000000",1988,131,"7","7","7"
"6367","B66009900000000",1990,131,"7","7","7"
"6368","B66010000000000",1991,131,"7","7","7"
"6369","B66010100000000",1991,131,"6","6","6"
"6370","B66010200000000",1991,131,"6","7","7"
"6371","B66010300000000",1991,131,"6","7","7"
"6372","B66010400000000",1990,131,"7","7","8"
"6373","B66010500000000",1990,131,"7","8","8"
"6374","B66010600000000",1994,131,"6","8","8"
"6375","B66010700000000",1995,131,"7","7","7"
"6376","B66010800000000",1995,131,"7","7","7"
"6377","B66010900000000",1995,131,"7","7","7"
"6378","B66011000000000",2014,131,"9","9","9"
"6379","B66011100000000",1994,131,"7","7","7"
"6380","B66011200000000",1994,131,"6","7","7"
"6381","B66011300000000",1994,131,"6","7","7"
"6382","B66011400000000",1994,131,"7","7","7"
"6383","B66011500000000",1994,131,"7","7","7"
"6384","B66011600000000",1998,131,"7","7","7"
"6385","B66011700000000",1992,131,"6","6","7"
"6386","B66011800000000",1997,131,"7","7","6"
"6387","B66011900000000",1993,131,"7","7","7"
"6388","B66012000000000",1995,131,"7","7","9"
"6389","B66012100000000",1996,131,"7","7","8"
"6390","B66012200000000",1997,131,"7","8","7"
"6391","B66012300000000",1996,131,"6","6","7"
"6392","B66012400000000",1998,131,"7","7","9"
"6393","B66012500000000",1998,131,"8","8","9"
"6394","B66012600000000",2002,131,"8","8","8"
"6395","B66012800000000",2000,131,"7","7","8"
"6396","B66012900000000",2003,131,"N","N","N"
"6397","B66013100000000",2004,131,"8","9","8"
"6398","B66013300000000",2003,131,"7","7","9"
"6399","B66013400000000",1995,131,"7","7","7"
"6400","B66013500000000",2004,131,"6","9","9"
"6401","B66013600000000",2006,131,"7","7","7"
"6402","B66013700000000",2005,131,"7","7","8"
"6403","B66017000000000",2003,131,"8","8","9"
"6404","B66017100000000",1972,131,"N","N","N"
"6405","B66017200000000",2006,131,"8","8","8"
"6406","B66017300000000",2006,131,"7","7","7"
"6407","B66017400000000",2008,131,"N","N","N"
"6408","B66017500000000",2008,131,"N","N","N"
"6409","B66017700000000",2009,131,"8","8","9"
"6410","B66017800000000",2008,131,"7","7","9"
"6411","B66017900000000",2009,131,"7","7","8"
"6412","B66018000000000",2010,131,"8","9","8"
"6413","B66018200000000",2010,131,"7","7","8"
"6414","B66018300000000",2010,131,"8","8","8"
"6415","B66018500000000",2014,131,"7","7","9"
"6416","B66064900000000",1940,131,"N","N","N"
"6417","B66065400000000",1950,131,"5","5","5"
"6418","B66065500000000",1950,131,"5","5","5"
"6419","B66071400000000",1994,131,"7","7","8"
"6420","B66094400000000",1952,131,"4","5","5"
"6421","B66094500000000",1952,131,"5","5","4"
"6422","B67000100000000",1998,133,"N","N","N"
"6423","B67000200000000",1999,133,"7","7","7"
"6424","B67000300000000",2003,133,"8","8","8"
"6425","B67000400000000",2013,133,"8","9","9"
"6426","B67000500000000",1998,133,"8","8","8"
"6427","B67000600000000",2000,133,"7","8","8"
"6428","B67000700000000",2003,133,"8","8","8"
"6429","B67000800000000",1950,133,"8","8","6"
"6430","B67000900000000",1922,133,"5","5","5"
"6431","B67001000000000",1953,133,"5","5","7"
"6432","B67001100000000",2000,133,"7","7","8"
"6433","B67001200000000",1957,133,"N","N","N"
"6434","B67001300000000",2001,133,"7","7","7"
"6435","B67001400000000",1956,133,"6","5","6"
"6436","B67001600000000",1957,133,"8","7","7"
"6437","B67001700000000",1957,133,"8","7","7"
"6438","B67001800000000",1957,133,"7","7","7"
"6439","B67001900000000",1957,133,"7","7","7"
"6440","B67002000000000",2001,133,"7","7","7"
"6441","B67002100000000",1968,133,"N","N","N"
"6442","B67002200000000",2001,133,"7","7","8"
"6443","B67002300000000",2001,133,"7","7","8"
"6444","B67002400000000",2002,133,"7","7","7"
"6445","B67002500000000",1955,133,"7","5","7"
"6446","B67002600000000",1919,133,"6","4","6"
"6447","B67002700000000",1924,133,"5","5","6"
"6448","B67003500000000",1962,133,"6","6","5"
"6449","B67003600000000",1967,133,"N","N","N"
"6450","B67003700000000",2002,133,"8","8","8"
"6451","B67003800000000",1959,133,"3","6","4"
"6452","B67003900000000",1963,133,"6","7","7"
"6453","B67004000000000",1958,133,"7","6","7"
"6454","B67004100000000",1958,133,"7","6","7"
"6455","B67004200000000",1962,133,"7","7","6"
"6456","B67004300000000",1962,133,"7","7","6"
"6457","B67004400000000",1962,133,"7","7","6"
"6458","B67004500000000",1962,133,"7","7","6"
"6459","B67004600000000",1962,133,"7","7","7"
"6460","B67004700000000",1961,133,"N","N","N"
"6461","B67004800000000",1962,133,"7","7","7"
"6462","B67004900000000",1962,133,"6","6","7"
"6463","B67005200000000",1960,133,"6","6","6"
"6464","B67005300000000",1960,133,"6","6","6"
"6465","B67005400000000",1960,133,"5","5","5"
"6466","B67005500000000",1960,133,"5","5","5"
"6467","B67005600000000",1962,133,"4","6","6"
"6468","B67005700000000",2000,133,"7","8","7"
"6469","B67005800000000",1960,133,"N","N","N"
"6470","B67005900000000",1962,133,"5","5","5"
"6471","B67006000000000",1962,133,"6","6","7"
"6472","B67006100000000",1962,133,"7","7","7"
"6473","B67006200000000",1962,133,"6","6","7"
"6474","B67006300000000",1962,133,"7","7","7"
"6475","B67006400000000",1963,133,"5","6","6"
"6476","B67006500000000",1962,133,"7","7","7"
"6477","B67006600000000",1963,133,"6","6","7"
"6478","B67006700000000",1962,133,"7","7","7"
"6479","B67006800000000",1963,133,"6","6","7"
"6480","B67006900000000",1962,133,"6","7","6"
"6481","B67007100000000",1961,133,"N","N","N"
"6482","B67007200000000",1961,133,"N","N","N"
"6483","B67007500000000",1963,133,"7","7","5"
"6484","B67007800000000",1963,133,"4","5","5"
"6485","B67007900000000",1964,133,"4","5","7"
"6486","B67008000000000",1964,133,"4","4","6"
"6487","B67008100000000",1964,133,"5","5","5"
"6488","B67008200000000",1964,133,"5","5","5"
"6489","B67008300000000",1964,133,"N","N","N"
"6490","B67008400000000",1964,133,"7","8","7"
"6491","B67008500000000",1964,133,"5","6","7"
"6492","B67008600000000",1965,133,"5","5","5"
"6493","B67008700000000",1965,133,"5","5","6"
"6494","B67008800000000",1965,133,"6","6","6"
"6495","B67008900000000",1966,133,"4","6","5"
"6496","B67009000000000",1965,133,"N","N","N"
"6497","B67009100000000",1966,133,"4","5","5"
"6498","B67009200000000",1966,133,"4","5","5"
"6499","B67009300000000",1963,133,"N","N","N"
"6500","B67009400000000",1966,133,"7","7","6"
"6501","B67009500000000",1966,133,"6","6","7"
"6502","B67009600000000",1930,133,"N","N","N"
"6503","B67009700000000",1965,133,"4","7","7"
"6504","B67009800000000",1966,133,"N","N","N"
"6505","B67009900000000",1968,133,"6","6","5"
"6506","B67010000000000",1967,133,"N","N","N"
"6507","B67010100000000",1966,133,"7","7","7"
"6508","B67010200000000",1966,133,"6","6","7"
"6509","B67010300000000",1969,133,"6","6","6"
"6510","B67010400000000",1969,133,"4","6","6"
"6511","B67010900000000",1969,133,"6","7","6"
"6512","B67011000000000",1969,133,"6","7","7"
"6513","B67011100000000",1969,133,"8","8","7"
"6514","B67011200000000",1969,133,"8","8","7"
"6515","B67011300000000",1969,133,"7","7","6"
"6516","B67011400000000",1969,133,"5","6","6"
"6517","B67011600000000",1969,133,"6","6","6"
"6518","B67011700000000",1969,133,"5","6","6"
"6519","B67012000000000",1968,133,"9","9","8"
"6520","B67012100000000",1968,133,"8","8","8"
"6521","B67012200000000",1971,133,"6","8","7"
"6522","B67012300000000",1970,133,"8","9","7"
"6523","B67012400000000",1970,133,"9","9","8"
"6524","B67012500000000",1970,133,"8","8","8"
"6525","B67012600000000",1971,133,"9","9","9"
"6526","B67012700000000",1971,133,"7","8","6"
"6527","B67012800000000",1971,133,"9","7","7"
"6528","B67012900000000",1971,133,"7","7","6"
"6529","B67013000000000",1971,133,"7","6","6"
"6530","B67013200000000",1971,133,"9","8","7"
"6531","B67013300000000",1971,133,"8","8","8"
"6532","B67013400000000",1968,133,"6","7","7"
"6533","B67013500000000",1968,133,"6","7","7"
"6534","B67013600000000",1971,133,"N","N","N"
"6535","B67013800000000",1970,133,"8","8","8"
"6536","B67013900000000",1969,133,"7","7","7"
"6537","B67014000000000",1977,133,"5","5","6"
"6538","B67014100000000",1978,133,"N","N","N"
"6539","B67014200000000",1968,133,"N","N","N"
"6540","B67014300000000",1970,133,"N","N","N"
"6541","B67014700000000",1971,133,"4","6","7"
"6542","B67014900000000",1971,133,"N","N","N"
"6543","B67015000000000",1971,133,"N","N","N"
"6544","B67015200000000",1974,133,"6","6","6"
"6545","B67015300000000",1992,133,"7","6","7"
"6546","B67015400000000",1990,133,"7","7","7"
"6547","B67015500000000",1989,133,"7","7","7"
"6548","B67015600000000",1989,133,"6","7","7"
"6549","B67015700000000",1989,133,"7","8","7"
"6550","B67015800000000",1990,133,"7","7","7"
"6551","B67015900000000",1989,133,"7","7","7"
"6552","B67016000000000",1990,133,"7","7","7"
"6553","B67016100000000",1990,133,"7","7","7"
"6554","B67016200000000",1990,133,"7","7","7"
"6555","B67016400000000",1979,133,"6","7","6"
"6556","B67016600000000",1976,133,"5","5","5"
"6557","B67016800000000",1976,133,"6","6","6"
"6558","B67016900000000",1976,133,"8","7","6"
"6559","B67017000000000",1976,133,"8","6","6"
"6560","B67017100000000",1951,133,"N","N","N"
"6561","B67017200000000",1975,133,"7","6","7"
"6562","B67017300000000",1974,133,"6","6","6"
"6563","B67017400000000",1974,133,"5","6","6"
"6564","B67017500000000",1971,133,"6","6","7"
"6565","B67017600000000",1975,133,"N","N","N"
"6566","B67017700000000",1974,133,"6","6","5"
"6567","B67017800000000",1983,133,"7","7","7"
"6568","B67017900000000",1983,133,"7","7","7"
"6569","B67018000000000",1983,133,"7","7","7"
"6570","B67018100000000",1983,133,"7","7","7"
"6571","B67018200000000",1983,133,"7","7","7"
"6572","B67018300000000",1983,133,"7","7","7"
"6573","B67018400000000",1983,133,"7","7","7"
"6574","B67018500000000",1983,133,"7","7","7"
"6575","B67018600000000",1983,133,"7","7","7"
"6576","B67018800000000",1976,133,"5","6","5"
"6577","B67018900000000",1977,133,"N","N","N"
"6578","B67019000000000",1977,133,"6","5","6"
"6579","B67019100000000",1982,133,"N","N","N"
"6580","B67019300000000",1980,133,"6","5","7"
"6581","B67019400000000",1980,133,"6","6","7"
"6582","B67019500000000",1980,133,"N","N","N"
"6583","B67019700000000",1983,133,"5","5","7"
"6584","B67019800000000",1980,133,"7","6","6"
"6585","B67019900000000",1981,133,"6","6","7"
"6586","B67020000000000",1982,133,"6","6","6"
"6587","B67020100000000",1983,133,"7","8","8"
"6588","B67020200000000",1981,133,"5","6","7"
"6589","B67020300000000",1982,133,"7","7","5"
"6590","B67020400000000",1984,133,"6","6","7"
"6591","B67020500000000",1982,133,"5","5","5"
"6592","B67020600000000",1984,133,"6","6","7"
"6593","B67020700000000",1984,133,"6","6","6"
"6594","B67021000000000",1984,133,"N","N","N"
"6595","B67021200000000",1987,133,"7","7","8"
"6596","B67021300000000",1987,133,"7","7","8"
"6597","B67021400000000",1986,133,"6","6","8"
"6598","B67021500000000",1989,133,"6","8","7"
"6599","B67021600000000",1987,133,"7","7","7"
"6600","B67021700000000",1987,133,"7","7","7"
"6601","B67021800000000",1988,133,"7","7","8"
"6602","B67022000000000",1992,133,"7","8","7"
"6603","B67022100000000",1990,133,"7","7","8"
"6604","B67022200000000",1990,133,"6","6","7"
"6605","B67022300000000",1991,133,"6","7","7"
"6606","B67022400000000",1991,133,"8","8","8"
"6607","B67022500000000",1991,133,"7","7","8"
"6608","B67022600000000",1991,133,"7","7","8"
"6609","B67022700000000",1993,133,"N","N","N"
"6610","B67022800000000",2004,133,"7","7","7"
"6611","B67022900000000",2004,133,"7","7","8"
"6612","B67023000000000",1996,133,"7","7","8"
"6613","B67023100000000",2004,133,"7","7","7"
"6614","B67023200000000",2004,133,"7","7","8"
"6615","B67023300000000",2003,133,"8","8","7"
"6616","B67023400000000",1993,133,"7","6","7"
"6617","B67023500000000",1993,133,"7","6","7"
"6618","B67023600000000",1993,133,"7","7","7"
"6619","B67023700000000",1993,133,"7","7","8"
"6620","B67024000000000",1994,133,"6","8","8"
"6621","B67024100000000",1995,133,"N","N","N"
"6622","B67024200000000",1993,133,"7","7","7"
"6623","B67024300000000",1993,133,"7","7","7"
"6624","B67024400000000",1995,133,"6","6","7"
"6625","B67024500000000",1995,133,"6","7","7"
"6626","B67024600000000",1996,133,"7","7","8"
"6627","B67024700000000",1996,133,"6","7","7"
"6628","B67024800000000",1996,133,"6","6","6"
"6629","B67024900000000",1995,133,"7","8","8"
"6630","B67025000000000",1996,133,"7","7","7"
"6631","B67025100000000",1997,133,"7","7","7"
"6632","B67025200000000",1999,133,"8","8","8"
"6633","B67025300000000",1999,133,"8","8","8"
"6634","B67025400000000",2003,133,"7","8","7"
"6635","B67025500000000",2003,133,"7","8","8"
"6636","B67025600000000",1995,133,"N","N","N"
"6637","B67025700000000",1996,133,"7","7","7"
"6638","B67025800000000",1997,133,"N","N","N"
"6639","B67025900000000",1997,133,"7","7","7"
"6640","B67026000000000",1997,133,"N","N","N"
"6641","B67026100000000",1937,133,"3","4","5"
"6642","B67026200000000",2005,133,"8","8","7"
"6643","B67026300000000",2010,133,"8","8","8"
"6644","B67026400000000",2008,133,"8","8","8"
"6645","B67026500000000",2007,133,"N","N","N"
"6646","B67026600000000",2000,133,"7","8","8"
"6647","B67026700000000",2001,133,"7","8","8"
"6648","B67026800000000",2013,133,"N","N","N"
"6649","B67027000000000",2002,133,"7","7","8"
"6650","B67027100000000",2004,133,"7","8","8"
"6651","B67027200000000",2004,133,"8","8","8"
"6652","B67027300000000",2006,133,"N","N","N"
"6653","B67027400000000",2011,133,"7","8","8"
"6654","B67027500000000",2011,133,"7","7","8"
"6655","B67027900000000",2006,133,"7","7","8"
"6656","B67028000000000",2006,133,"7","7","8"
"6657","B67028100000000",2005,133,"8","8","8"
"6658","B67028200000000",2005,133,"8","8","8"
"6659","B67028300000000",2003,133,"N","N","N"
"6660","B67028400000000",2005,133,"7","7","7"
"6661","B67028500000000",1999,133,"7","7","8"
"6662","B67028600000000",2004,133,"7","7","8"
"6663","B67028700000000",2003,133,"7","7","7"
"6664","B67028800000000",2004,133,"N","N","N"
"6665","B67029100000000",2005,133,"8","8","8"
"6666","B67029200000000",1949,133,"8","8","7"
"6667","B67029300000000",2008,133,"7","7","7"
"6668","B67029400000000",2008,133,"7","8","7"
"6669","B67029500000000",2008,133,"7","8","7"
"6670","B67029600000000",2008,133,"8","9","7"
"6671","B67029700000000",2007,133,"7","7","7"
"6672","B67029800000000",2004,133,"8","8","9"
"6673","B67029900000000",2003,133,"7","7","7"
"6674","B67030000000000",2006,133,"8","8","8"
"6675","B67030100000000",2004,133,"8","8","8"
"6676","B67030200000000",2004,133,"N","N","N"
"6677","B67030400000000",1983,133,"N","N","N"
"6678","B67030500000000",2009,133,"8","8","8"
"6679","B67030700000000",2008,133,"7","8","8"
"6680","B67030800000000",2009,133,"8","8","8"
"6681","B67031000000000",2009,133,"8","8","8"
"6682","B67031100000000",2006,133,"N","N","N"
"6683","B67031200000000",2008,133,"8","9","9"
"6684","B67031300000000",2008,133,"8","9","9"
"6685","B67031600000000",2008,133,"N","N","N"
"6686","B67031700000000",2014,133,"9","9","9"
"6687","B67031800000000",2009,133,"N","N","N"
"6688","B67032000000000",2011,133,"9","9","9"
"6689","B67032100000000",2011,133,"8","9","9"
"6690","B67032400000000",2010,133,"7","8","7"
"6691","B67032500000000",2010,133,"7","8","7"
"6692","B67032600000000",2011,133,"8","9","9"
"6693","B67032700000000",2011,133,"9","9","9"
"6694","B67032900000000",2014,133,"9","9","9"
"6695","B67033000000000",2010,133,"8","8","9"
"6696","B67033300000000",1972,133,"N","N","N"
"6697","B67033400000000",2014,133,"9","9","9"
"6698","B67033500000000",2013,133,"8","8","8"
"6699","B67033600000000",2013,133,"8","8","8"
"6700","B67034300000000",1963,133,"N","N","N"
"6701","B67038800000000",2003,133,"N","N","N"
"6702","B67057900000000",1942,133,"5","5","5"
"6703","B67067000000000",1941,133,"5","4","6"
"6704","B67092800000000",2000,133,"7","7","8"
"6705","B67095200000000",1916,133,"6","6","6"
"6706","B67095900000000",1932,133,"N","N","N"
"6707","B67096300000000",1928,133,"8","8","7"
"6708","B68000100000000",1949,135,"4","6","6"
"6709","B68000200000000",1958,135,"8","8","8"
"6710","B68000400000000",1950,135,"7","6","7"
"6711","B68000600000000",1952,135,"N","N","N"
"6712","B68000700000000",1953,135,"7","6","5"
"6713","B68000800000000",1953,135,"7","7","7"
"6714","B68001100000000",1954,135,"7","7","7"
"6715","B68001200000000",1923,135,"6","6","6"
"6716","B68001500000000",1956,135,"7","4","8"
"6717","B68001700000000",1958,135,"6","7","6"
"6718","B68001800000000",1960,135,"4","4","8"
"6719","B68001900000000",1965,135,"7","7","4"
"6720","B68002100000000",1965,135,"7","7","7"
"6721","B68002200000000",1965,135,"5","5","6"
"6722","B68002500000000",1969,135,"N","N","N"
"6723","B68002700000000",1970,135,"6","7","7"
"6724","B68002900000000",1927,135,"5","5","6"
"6725","B68003000000000",1973,135,"6","8","7"
"6726","B68003100000000",1976,135,"7","7","7"
"6727","B68003200000000",1983,135,"5","8","7"
"6728","B68003300000000",1978,135,"6","8","7"
"6729","B68003400000000",1983,135,"N","N","N"
"6730","B68003500000000",1979,135,"8","8","7"
"6731","B68003600000000",1913,135,"6","7","4"
"6732","B68003700000000",1981,135,"8","8","8"
"6733","B68003800000000",1985,135,"N","N","N"
"6734","B68003900000000",1982,135,"8","8","8"
"6735","B68004000000000",1984,135,"8","8","7"
"6736","B68004100000000",1984,135,"7","8","7"
"6737","B68004200000000",1984,135,"7","7","7"
"6738","B68004300000000",1985,135,"7","7","8"
"6739","B68004400000000",1984,135,"7","8","8"
"6740","B68004500000000",1986,135,"N","N","N"
"6741","B68004600000000",1986,135,"N","N","N"
"6742","B68004700000000",1989,135,"N","N","N"
"6743","B68004800000000",1988,135,"N","N","N"
"6744","B68004900000000",1990,135,"7","8","8"
"6745","B68005000000000",1990,135,"7","7","7"
"6746","B68005100000000",1990,135,"7","8","7"
"6747","B68005200000000",1990,135,"N","N","N"
"6748","B68005300000000",1990,135,"7","7","8"
"6749","B68005400000000",1990,135,"8","7","8"
"6750","B68005500000000",1991,135,"8","8","8"
"6751","B68005600000000",1990,135,"8","8","8"
"6752","B68005700000000",1990,135,"8","8","8"
"6753","B68005800000000",1990,135,"7","8","8"
"6754","B68005900000000",1990,135,"8","8","8"
"6755","B68006000000000",1993,135,"7","8","8"
"6756","B68006100000000",1994,135,"7","8","8"
"6757","B68006200000000",1993,135,"7","8","8"
"6758","B68006300000000",1993,135,"8","8","8"
"6759","B68006400000000",1993,135,"8","8","8"
